Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-06-16,178.84449996948243,172.38340057373046,181.77329740416545,178.07854571176404,69.91250960697859,3.694751692401411,3.345273540416854,187.57457820465442,170.11442173431044,178.84449996948243,43.42806474268349,1312701500.0
2023-06-20,179.33699951171877,172.790400390625,182.27125080457628,178.59198636325084,70.06406160281959,3.6792644413254436,3.412071720598572,188.30013403547593,170.3738649879616,179.33699951171877,44.67749081478498,1362500600.0
2023-06-21,179.825,173.22900054931642,182.53105940600565,178.98961750033354,65.8937905594237,3.541441905672116,3.437945757613281,188.67253867711887,170.9774613228811,179.825,44.574259764967216,1312984900.0
2023-06-22,180.5970001220703,173.75300048828126,183.21858872815864,179.5829791669755,71.23258157412897,3.635609561183145,3.4774785183272536,189.09561479467635,172.09838544946427,180.5970001220703,44.86922172746131,1364230200.0
2023-06-23,181.33899993896483,174.28460021972654,183.75111241240828,180.10868387133146,69.9905831198412,3.6424285410768107,3.510468522877165,189.1846430811741,173.49335679675556,181.33899993896483,45.25768473779256,1311113200.0
2023-06-26,181.9529998779297,174.67880035400393,183.9847880831856,180.49100390104476,64.64246960322225,3.4937841821408426,3.5071316547299007,188.9204311920962,174.9855685637632,181.9529998779297,45.72964131934057,1263024500.0
2023-06-27,182.58450012207032,175.13580017089845,184.61174338709455,181.05167009790026,69.59354064525871,3.5600732891942926,3.517719981622779,189.34910097549295,175.8198992686477,182.58450012207032,46.24656239179789,1313755300.0
2023-06-28,183.18199996948243,175.61620025634767,185.32532132754153,181.65895379435207,71.43109505051284,3.666367533189458,3.5474494919361153,190.09075909848886,176.273240840476,183.18199996948243,47.05797188154233,1364972100.0
2023-06-29,183.79899978637695,176.07860015869142,185.98142517528754,182.24643842720678,71.95262310445736,3.7349867480807575,3.584956943165044,190.68119716613307,176.91680240662083,183.79899978637695,47.8472159152887,1411319400.0
2023-06-30,184.49300003051758,176.60540008544922,187.21043687458223,183.11485048598428,77.62049052290006,4.095586388597951,3.6870828322516256,192.50669725852032,176.47930280251484,184.49300003051758,49.322854186369035,1496532600.0
2023-07-03,185.06850051879883,177.12160034179686,188.018063003703,183.80708428064227,72.20334843666701,4.21097872306072,3.7918620104134444,193.64433178317208,176.49266925442558,185.06850051879883,50.693089723800774,1465074400.0
2023-07-05,185.65600051879883,177.64780029296875,188.52759205406477,184.36433743252468,68.358526991325,4.163254621540091,3.866140532638774,194.25854414195285,177.0534568956448,185.65600051879883,51.13177960690964,1418154100.0
2023-07-06,186.28600006103517,178.17740020751955,189.0325775163,184.9158678122335,69.11095516947867,4.116709704066494,3.9162543669243184,194.74519872549138,177.82680139657896,186.28600006103517,50.58676834828279,1463248400.0
2023-07-07,186.92899932861326,178.71559997558595,189.28602600237403,185.34284002434816,65.18126103715365,3.9431859780258662,3.9216406891446285,194.59664669481506,179.26135196241145,186.92899932861326,50.24300738241927,1416433400.0
2023-07-10,187.33099899291992,179.21260009765626,189.18202209590902,185.58485191960767,58.60717089689981,3.597170176301347,3.8567465865759725,194.41579053276,180.24620745307982,187.33099899291992,48.09361631728637,1356511200.0
2023-07-11,187.68699874877927,179.60600006103516,189.01248051670066,185.76967783897413,57.021395733180285,3.24280267772653,3.733957804806084,194.108337093172,181.26566040438655,187.68699874877927,45.880053267872334,1309873100.0
2023-07-12,187.9859992980957,180.00780029296877,189.12902263297147,186.0659983155287,60.67527116178142,3.0630243174427676,3.5997711073334213,194.1967500451304,181.775248551061,187.9859992980957,44.592485441072704,1370623300.0
2023-07-13,188.34749908447264,180.4268002319336,189.34609504115014,186.39740535038825,62.249980801554486,2.9486896907618814,3.4695548240191134,194.24608087852963,182.44891729041566,188.34749908447264,43.39688674475876,1411965600.0
2023-07-14,188.68449935913088,180.86980041503907,189.55285002580493,186.71537550527847,62.56449220614032,2.837474520526456,3.3431387633205825,194.28799323813755,183.08100548012422,188.68449935913088,42.201643763566,1453581800.0
2023-07-17,189.08349990844727,181.4006005859375,190.23548932847558,187.2542369858626,68.73545102954212,2.981252342612976,3.2707614791790616,195.01215152959637,183.15484828729817,189.08349990844727,42.00070063580995,1504102000.0
2023-07-18,189.52399978637698,181.95940063476564,190.77310569756224,187.7339228185794,67.78730056656245,3.0391828789828423,3.224445759139818,195.45929468928685,183.5887048834671,189.52399978637698,41.81668406128505,1455813800.0
2023-07-19,190.02850036621095,182.3900006103516,191.43878268309354,188.27955861746358,70.1256720134574,3.1592240656299566,3.211401420437846,196.06273397839414,183.99426675402776,190.02850036621095,42.51060153601821,1536321100.0
2023-07-20,190.48700027465821,182.7826007080078,191.69897071381953,188.63885093341534,63.039283343740955,3.060119780404193,3.1811450924311155,195.94584446208663,185.0281560872298,190.48700027465821,43.066088547139174,1476739900.0
2023-07-21,190.7340003967285,183.18600067138672,191.73605251806364,188.883380674748,59.150847444646935,2.8526718433156475,3.1154504426080223,195.97105496309055,185.49694583036646,190.7340003967285,42.83422288337953,1404788200.0
2023-07-24,191.03750076293946,183.56980072021486,191.89204443836155,189.16979692106295,60.91794921637294,2.722247517298598,3.036809857546138,195.980630900085,186.0943706257939,191.03750076293946,42.61891905274558,1450166000.0
2023-07-25,191.4550003051758,183.9672006225586,192.15788300433476,189.499441231887,62.78033137271658,2.658441772447759,2.9611362405264625,195.70961236225816,187.20038824809342,191.4550003051758,42.41899406715691,1487449200.0
2023-07-26,191.7770004272461,184.4058004760742,192.51820869597557,189.86985299248798,64.61703317676313,2.6483557034875957,2.8985801331186893,195.92315871914911,187.63084213534307,191.7770004272461,42.55983651600711,1534921100.0
2023-07-27,191.97550048828126,184.82880035400387,192.6261767767029,190.11801212050392,59.980579107587275,2.5081646561989714,2.820497037734746,195.99031412118995,187.96068685537256,191.97550048828126,43.07238960912401,1487460900.0
2023-07-28,192.28750076293946,185.3040002441406,193.11907293891088,190.54112246943362,65.42787275507041,2.5779504694772584,2.7719877240832487,196.48734104888462,188.0876604769943,192.28750076293946,43.548331767018276,1535752300.0
2023-07-31,192.41150054931643,185.77920013427735,193.6315227865003,190.9788168752713,66.5912033873625,2.6527059112290203,2.748131361512403,196.9530438829197,187.86995721571316,192.41150054931643,43.99027805649152,1574576400.0
2023-08-01,192.56900024414062,186.19040008544923,193.93590399016975,191.32186752231428,63.474809976869174,2.6140364678554704,2.721312382781017,197.3307690885774,187.80723139970385,192.56900024414062,44.465758584653045,1539401300.0
2023-08-02,192.63150024414062,186.53880004882814,193.7273036579982,191.41506265629505,53.71044681353388,2.3122410017031427,2.6394981065654424,197.35747507478763,187.90552541349362,192.63150024414062,42.559395108207916,1489012000.0
2023-08-03,192.59950027465823,186.8782000732422,193.33387204429775,191.39690973130618,49.866200031456685,1.936962312991568,2.4989909478506678,197.35745478135584,187.8415457679606,192.59950027465823,40.169879481349206,1427776800.0
2023-08-04,192.16500091552734,187.08680023193358,191.5886618056618,190.70010200996234,33.20355719965198,0.8885597956994502,2.1769047174204244,198.85564165113735,185.47436017991734,192.16500091552734,39.570791149482474,1311820000.0
2023-08-07,191.67700119018556,187.22700042724608,189.62886862071622,189.8223171280033,29.56456581007093,-0.19344850728708707,1.7028340724789222,200.53280967878655,182.82119270158458,191.67700119018556,39.86118897113743,1214243900.0
2023-08-08,191.26300125122071,187.36320037841796,188.1167354562611,189.07992349272587,31.99300552237956,-0.9631880364647714,1.1696296506901835,201.49419344741594,181.0318090550255,191.26300125122071,40.130844091245606,1282066900.0
2023-08-09,190.684001159668,187.41840057373048,186.58954576166803,188.2732626741096,30.09901858585711,-1.6837169124415539,0.5989603380638361,202.46432892850646,178.9036733908295,190.684001159668,40.0910851158051,1221688400.0
2023-08-10,190.0555015563965,187.43180053710938,185.26346198613496,187.5100581220054,29.83906792576705,-2.2465961358704476,0.029849043276979348,203.13752137690727,176.97348173588574,190.0555015563965,40.054166067181775,1167001500.0
2023-08-11,189.41050109863284,187.44260040283206,184.11369757075002,186.79005331934817,29.613704946128365,-2.676355748598155,-0.5113919150980476,203.58706435389502,175.23393784337065,189.41050109863284,40.23393547902288,1114964800.0
2023-08-14,188.684001159668,187.43000061035158,183.39774513122958,186.24708690412734,34.55231366606867,-2.849341772897759,-0.97898188665799,203.35309094591068,174.0149113734253,188.684001159668,39.87522031769879,1158640400.0
2023-08-15,187.87000122070316,187.36000061035156,182.48270694923153,185.5954506110988,31.671908172909337,-3.1127436618672846,-1.405734241699849,203.15400936424072,172.5859930771656,187.87000122070316,39.60380011376546,1115017800.0
2023-08-16,186.9435012817383,187.29980072021488,181.57306085307573,184.92689925651513,30.474141980182754,-3.353838403439397,-1.7953550740477588,202.62354657666972,171.26345598680686,186.9435012817383,39.48631000725263,1068052900.0
2023-08-17,185.98700103759768,187.19560058593748,180.40797456798717,184.1174993115881,27.234755302058943,-3.709524743600923,-2.178189007958392,202.39506511036487,169.5789369648305,185.98700103759768,40.03478205158386,1001990000.0
2023-08-18,185.1145011901856,187.1290005493164,179.49751778724516,183.40435162133446,28.789035956284128,-3.906833834089298,-2.5239179731845733,202.03744887784484,168.19155350252635,185.1145011901856,40.82501314613065,1063162200.0
2023-08-21,184.26900100708008,187.03440032958986,178.93482217965214,182.84402900774603,33.03308411661327,-3.909206828093886,-2.8009757441664362,201.27520693051858,167.26279508364158,184.26900100708008,41.002702913906035,1109474100.0
2023-08-22,183.44950103759768,186.9598001098633,178.67254118701936,182.42817469069368,37.1842533086973,-3.755633503674318,-2.9919072960680126,200.13499640934515,166.76400566585022,183.44950103759768,40.37879969883251,1151513000.0
2023-08-23,182.78050079345704,186.90640014648437,179.04907256089137,182.33127250006362,47.07234329383981,-3.2821999391722443,-3.049965824688859,198.65361068697018,166.9073908999439,182.78050079345704,38.177746274380326,1204235800.0
