Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-01-18,133.2004852294922,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9174625468795512,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,0.792786798703407
2023-01-19,133.25962829589844,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9177483605285802,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.1802812470065145
2023-01-20,135.82095336914062,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,135.77899932861328,144.7933996582031,132.2705760857998,139.40884516789362,0.9291913872156936,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.5983850349105868
2023-01-23,139.01283264160156,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,135.77899932861328,144.7933996582031,133.63048755111546,139.40884516789362,0.9403317267763484,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.849855056619384
2023-01-24,140.41171264648438,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,135.77899932861328,144.7933996582031,134.99964312468182,139.40884516789362,0.9444562544884972,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.9109534757874151
2023-01-25,139.75167846679688,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,135.77899932861328,144.7933996582031,136.05508273786177,139.40884516789362,0.9124089998296118,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7296932352476782,1.3546134521588535
2023-01-26,141.82046508789062,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,135.77899932861328,144.7933996582031,137.27122488801643,139.40884516789362,0.9214103185105106,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7222972153962075,1.5075772604481092
2023-01-27,143.76119995117188,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,135.77899932861328,144.7933996582031,138.60334300921102,139.40884516789362,0.9288019762468238,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7197012240705005,1.690496433549659
2023-01-30,140.87474060058594,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,135.77899932861328,144.7933996582031,139.2797517770247,139.40884516789362,0.8071988009792697,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7157104887022077,1.2494919545125676
2023-01-31,142.14553833007812,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,135.77899932861328,144.7933996582031,140.05055816304133,139.40884516789362,0.8184676952605475,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7079835281257197,1.4644733770807052
2023-02-01,143.26861572265625,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,136.79699897766113,144.7933996582031,140.8781634726936,139.40884516789362,0.8280334116760276,0.0,0.0,149.72918594939884,123.86481200592344,136.79699897766113,0.7043610384161699,1.678700045530532
2023-02-02,148.57850646972656,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,138.0199993133545,144.7933996582031,142.40767791138978,139.40884516789362,0.8644125945837803,0.0,0.0,151.41439064655768,124.62560798015132,138.0199993133545,0.7062737096867958,1.975893220303338
2023-02-03,152.20382690429688,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,139.49399948120117,144.7933996582031,144.26803515579135,139.40884516789362,0.8826634735428547,0.0,0.0,153.34533792647554,125.6426610359268,139.49399948120117,0.7126489601791656,2.2663461030179293
2023-02-06,149.47496032714844,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,140.59949951171876,144.7933996582031,145.4160290899064,139.40884516789362,0.7958271633897689,0.0,0.0,154.66037486858747,126.53862415485004,140.59949951171876,0.7185688356363659,1.8006532153595416
2023-02-07,152.35159301757812,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,141.82449951171876,144.7933996582031,146.83663906014917,139.40884516789362,0.8163392305256462,0.0,0.0,156.31461047646152,127.33438854697596,141.82449951171876,0.7253380848765524,1.9017364681486395
2023-02-08,149.6621551513672,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,142.88399963378907,144.7933996582031,147.61869430765626,139.40884516789362,0.7413500105092707,0.0,0.0,157.05369315391337,128.71430611366478,142.88399963378907,0.7316238163138685,1.560150022232296
2023-02-09,148.62777709960938,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,143.75299911499025,144.7933996582031,148.11889443219954,140.25781923821168,0.7141764244352357,-3.0,0.0,157.62559090894368,129.8804073210368,143.75299911499025,0.7330113961589612,1.2993863997957005
2023-02-10,148.99281311035156,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,144.63299865722655,144.7933996582031,148.5636790590667,141.0542766655172,0.7156728744554015,-3.0,0.0,157.965430487602,131.3005668268511,144.63299865722655,0.7273106324168576,1.408504160955795
2023-02-13,151.79489135742188,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,145.58749923706057,144.7933996582031,149.37696014282807,142.0021084757393,0.7448557816871723,-3.0,0.0,158.67494477691318,132.50005369720796,145.58749923706057,0.72518113983292,1.5161162088504132
2023-02-14,151.153564453125,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,146.45049896240232,144.7933996582031,149.96511965135332,142.8315816959247,0.7264770225384765,-3.0,0.0,159.12925369591886,133.77174422888578,146.45049896240232,0.7228620203875186,1.2606992163650053
2023-02-15,153.255126953125,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,147.45649871826174,144.7933996582031,150.79048614053815,143.75739059482322,0.7483861157995166,-3.0,0.0,159.55976141534532,135.35323602117816,147.45649871826174,0.722474920036341,1.394983878315733
2023-02-16,151.6567840576172,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,148.37849884033204,144.7933996582031,151.23964315181954,144.49462141845612,0.7023098636251558,-3.0,0.0,159.32734284050932,137.42965484015477,148.37849884033204,0.722921164079466,1.140436804465578
2023-02-17,150.5122833251953,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,149.11249923706055,144.7933996582031,151.44123698257928,145.09131635425626,0.6704777040479422,-3.0,0.0,159.0132094051528,139.2117890689683,149.11249923706055,0.7091791593518835,0.930980840593282
2023-02-21,146.49659729003906,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,149.48099899291992,144.7933996582031,150.98566140488077,145.3423296411661,0.572441023338789,-3.0,0.0,158.649119143717,140.31287884212284,149.48099899291992,0.6846618406155135,0.7325400240985166
2023-02-22,146.92088317871094,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,149.79999923706055,144.7933996582031,150.6663294444544,145.60660179086557,0.5794378387397222,-3.0,-3.0,158.37453850416964,141.22545996995146,149.79999923706055,0.6564312281226343,0.8683551350855377
2023-02-23,147.40432739257812,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,150.1769989013672,144.7933996582031,150.47150859092054,145.88759379868918,0.5877171702759533,-3.0,-3.0,157.90264707308827,142.45135072964612,150.1769989013672,0.6311545827785189,0.990634853925168
2023-02-24,144.75025939941406,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,150.3144989013672,144.7933996582031,149.8928159944508,145.94851327388756,0.5264447106930699,-3.0,-3.0,157.6629352752036,142.96606252753077,150.3144989013672,0.600989219339448,0.7996795886999306
2023-02-27,145.94410705566406,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,150.4139991760254,144.7933996582031,149.58930555975763,146.09454919204,0.5492107390557678,-3.0,-3.0,157.56366886642675,143.26432948562407,150.4139991760254,0.5781594688675454,0.9174651638352326
2023-02-28,145.44093322753906,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,150.63449935913087,144.7933996582031,149.25402834473482,146.191990263897,0.5374820777137388,-2.9733529884672607,-3.0,157.0563967322932,144.21260198596855,150.63449935913087,0.5542156492096008,0.7438362005277994
2023-03-01,143.3689727783203,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,150.68549957275394,144.7933996582031,148.6472543776362,146.12665747091157,0.4909858084950829,-2.91098763088523,-3.0,156.9083636885452,144.4626354569627,150.68549957275394,0.5242940706184205,0.5595969422950563
2023-03-02,143.96095275878906,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,150.70950012207032,144.7933996582031,148.22613888293975,146.11060904062992,0.5041834087500187,-2.791392559701372,-3.0,156.85017842316373,144.56882182097692,150.70950012207032,0.4921456984233948,0.7124308505595619
2023-03-03,149.01254272460938,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,150.71999969482425,144.7933996582031,148.65750194391777,146.47500828053117,0.5995882572694297,-2.5005524026264045,-3.0,156.8621914897219,144.5778078999266,150.71999969482425,0.4746470609223847,0.9180541535444888
2023-03-06,151.77517700195312,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,150.68649978637697,144.7933996582031,149.45327115732346,147.019822617607,0.640345814844078,-2.201668120837351,-3.0,156.74867303431586,144.62432653843808,150.68649978637697,0.4687117171710593,1.1653376314912114
2023-03-07,149.57496643066406,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,150.68000030517578,144.7933996582031,149.78353807212224,147.35909546841503,0.5889301622560568,-2.067517951781093,-2.951877596295984,156.7377400515487,144.62226055880285,150.68000030517578,0.4547657544437903,0.9642009027363372
2023-03-08,150.82797241210938,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800,150.59100036621095,144.7933996582031,150.2583776175169,147.76731025721298,0.6082231785805167,-1.92535813316616,-2.756726613899425,156.45227038924983,144.72973034317206,150.59100036621095,0.4418159319113263,1.087490380704193
2023-03-09,148.57843017578125,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600,150.52450027465824,144.7933996582031,150.3093958821898,147.97639811504095,0.5576238029420716,-1.89344876925126,-2.610324589125732,156.35236673357326,144.6966338157432,150.52450027465824,0.4240329138011655,0.8978948882790976
2023-03-10,146.51634216308594,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400,150.40600051879886,144.7933996582031,150.03102728492982,148.01518343985273,0.5153042105033385,-1.9266865306464436,-2.515237395902442,156.30028894569057,144.51171209190716,150.40600051879886,0.3989637920639518,0.6685935201447328
2023-03-13,148.46002197265625,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100,150.3790008544922,144.7933996582031,150.09856173658727,148.1970217939898,0.5499734238665509,-1.8785797705468503,-2.430069834016529,156.2665833088824,144.49141840010202,150.3790008544922,0.3811972826636641,0.9215143821239488
2023-03-14,150.55169677734375,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900,150.31600036621097,144.7933996582031,150.481859367557,148.5224273157602,0.5844226638031376,-1.773575613735612,-2.335236397818484,156.07270760039106,144.5592931320309,150.31600036621097,0.3653361749493549,1.1311322962673176
2023-03-15,150.94638061523438,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900,150.30550079345704,144.7933996582031,150.86772800226578,148.85335903260494,0.5907878304382754,-1.68231107098205,-2.238043188316961,156.04078647291144,144.57021511400265,150.30550079345704,0.349965798855485,1.3391505000905075
2023-03-16,153.7681884765625,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100,150.33150100708008,145.40899978637694,151.63423232553498,149.37162918600572,0.6339567521241787,-1.530981837898085,-2.1224122218104906,156.16654111252677,144.49646090163338,150.33150100708008,0.3435632846580844,1.5281054430343473
2023-03-17,152.9294891357422,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600,150.39600067138673,145.98179977416993,152.15204273699112,149.7885455425979,0.6132505149979742,-1.4463375399750626,-2.0123369740465797,156.4139373663189,144.37806397645457,150.39600067138673,0.3382537854410906,1.1894866753377882
2023-03-20,155.29747009277344,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400,150.63850021362305,146.62939971923828,152.95941983845162,150.35235653177466,0.6481904397160517,-1.317024135964035,-1.893931744977204,157.37041937515846,143.90658105208763,150.63850021362305,0.3358081693345461,1.3794469205397628
2023-03-21,157.15232849121094,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300,151.17850036621093,147.22259979248048,153.93181659858166,151.01366336492444,0.6731039763138569,-1.171470262681067,-1.7649446141288845,158.84865231195184,143.50834842047,151.17850036621093,0.3370053215604822,1.5556826243985726
2023-03-22,155.72174072265625,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800,151.6245002746582,147.77619995117186,154.53153740357752,151.51857732537852,0.6357117943599331,-1.1120122183567889,-1.6508600279239858,159.76234458652254,143.48665596279386,151.6245002746582,0.3434475808062736,1.2924130252731747
2023-03-23,156.8070068359375,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100,152.10100021362305,148.34019989013672,155.20822283007038,152.067571055038,0.6515269863752258,-1.0434898925390956,-1.5452004012807985,160.78791922979588,143.41408119745023,152.10100021362305,0.3488327671185491,1.4544553205130035
2023-03-24,158.109375,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500,152.7779998779297,148.87539978027343,155.9838808562134,152.673676902813,0.6700394142005643,-0.9625030294701185,-1.4423842788405872,161.7998912091526,143.75610854670677,152.7779998779297,0.3538332972656621,1.5803532367360904
2023-03-27,156.16571044921875,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300,153.2959999084473,149.3727996826172,156.337129767457,153.08896000477475,0.6173301948062094,-0.9694208606984588,-1.3645258370555122,162.33310838682925,144.25889143006535,153.2959999084473,0.3593885752697269,1.3890925861326189
2023-03-28,155.5441131591797,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200,153.80799942016603,149.83059967041015,156.53910886423046,153.42681436712363,0.6010463738290048,-1.003482430471329,-1.312847117312181,162.59793095302504,145.018067887307,153.80799942016603,0.3549154898170391,1.227527629049071
2023-03-29,158.62245178222656,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700,154.5809997558594,150.32719970703124,157.19001585011205,153.97075436011158,0.6502496244273481,-0.9475455680531129,-1.2579996240058784,162.93250946139815,146.22949005032066,154.5809997558594,0.3568296243273822,1.3441328391196383
2023-03-30,160.1912078857422,162.36000061035156,162.47000122070312,161.27000427246094,161.52999877929688,49501700,155.40349960327148,150.87019958496094,157.98539812091812,154.5921800082775,0.6724219353593794,-0.8522644718026271,-1.177914822313028,163.39162505724005,147.41537414930292,155.40349960327148,0.3615793082405731,1.452696043028381
2023-03-31,162.69729614257812,164.89999389648438,165.0,161.91000366210938,162.44000244140625,68749800,156.09699935913088,151.4627993774414,159.04918208638983,155.3557217777743,0.7046350592481312,-0.7122309042723032,-1.0803770544833755,164.85737979368182,147.33661892457994,156.09699935913088,0.3707005997032204,1.61657484243355
2023-04-03,163.95034790039062,166.1699981689453,166.2899932861328,164.22000122070312,164.27000427246094,56976200,156.7139991760254,152.02879943847654,160.14469225293684,156.15677928823143,0.7194884652158402,-0.5763789135811915,-0.9702924447846982,166.48234237660057,146.94565597545022,156.7139991760254,0.3813259105953033,1.7594235631454904
2023-04-04,163.4175567626953,165.6300048828125,166.83999633789062,165.11000061035156,166.60000610351562,46278300,157.41549911499024,152.51919952392578,160.98858650368695,156.85849970264485,0.7032938079106131,-0.4992900102272683,-0.8651472575368891,167.64186031925558,147.1891379107249,157.41549911499024,0.3920989250979518,1.5906025349518167
2023-04-05,161.572509765625,163.75999450683594,165.0500030517578,161.8000030517578,164.74000549316406,51511700,157.95999908447266,152.94379943847656,161.41495696570988,157.36972153999233,0.6488287058236395,-0.5092795867434617,-0.7856469783756805,168.3260277345572,147.5939704343881,157.95999908447266,0.3861058399445033,1.4036160245311478
2023-04-06,162.4604949951172,164.66000366210938,164.9600067138672,162.0,162.42999267578125,45390100,158.66349945068362,153.39979949951174,161.9141949190021,157.90974243792692,0.6623804954404144,-0.5021770457408706,-0.7219842444855944,168.8313950351492,148.49560386621803,158.66349945068362,0.3805408323020154,1.5158281313555688
2023-04-10,159.86561584472656,162.02999877929688,162.02999877929688,160.0800018310547,161.4199981689453,47716900,159.33999938964843,153.76119934082033,161.93201089750897,158.2149466113617,0.5906502457446364,-0.5908452232654646,-0.6947526490779566,168.40081765438123,150.27918112491568,159.33999938964843,0.3670075100188419,1.328815856133994
2023-04-11,158.65206909179688,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200,159.85649948120118,154.05859954833986,161.75785584431648,158.4064322736133,0.5601015073174068,-0.7095206582479079,-0.7039426204287589,167.91009400408998,151.80290495831238,159.85649948120118,0.3553827571263289,1.152570345079161
2023-04-12,157.96141052246094,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100,160.23199996948244,154.40059967041017,161.50280203803942,158.53188218693938,0.5428925714111839,-0.8328836708863471,-0.7433317195244793,167.52329315808294,152.94070678088195,160.23199996948244,0.3413727526548673,0.9607777719548598
2023-04-13,163.34848022460938,165.55999755859375,165.8000030517578,161.4199981689453,161.6300048828125,68445600,160.8604995727539,154.82599975585936,162.12698596427856,159.05248332558045,0.6366649737382734,-0.7636630674389808,-0.7588849210633445,167.67480159143304,154.04619755407475,160.8604995727539,0.3386319926423836,1.181945584788961
2023-04-14,163.00315856933594,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500,161.3284996032715,155.22160003662108,162.60129684883066,159.50859616915724,0.6277748040909965,-0.7293773339738936,-0.7640309380844984,167.97756077962063,154.67943842692236,161.3284996032715,0.3373298242565934,0.9889577962893906
2023-04-17,163.0228729248047,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200,161.83999938964843,155.5097998046875,163.00571206093963,159.9324035438522,0.6280942162083462,-0.7107585371733829,-0.7647089918066261,167.99478688270494,155.6852118965919,161.83999938964843,0.3361206678983597,1.1366015798733786
2023-04-18,164.24632263183594,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000,162.2934997558594,155.74919982910157,163.53867962398016,160.41667003843372,0.6482586474666908,-0.6644633386620651,-0.755079129317729,168.40727556714134,156.17972394457743,162.2934997558594,0.3399053563024934,1.3183295732340303
2023-04-19,165.3908233642578,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200,162.71100006103518,156.06720001220702,164.16811427918515,160.95099113801734,0.6664766088508525,-0.5988274456268545,-0.7326194200972643,169.0928440186724,156.32915610339796,162.71100006103518,0.3451150439021125,1.4851138770258498
2023-04-20,164.42391967773438,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400,163.15199966430663,156.30720001220703,164.5499419126158,161.37313949049638,0.636483613351509,-0.5906400360208238,-0.7137632603336802,169.3293708329335,156.97462849567975,163.15199966430663,0.3499526109589017,1.2339235660690535
2023-04-21,162.81565856933594,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300,163.4565002441406,156.56920013427734,164.6222591987458,161.64327762249374,0.5890055600230789,-0.6513022064660603,-0.7140874145486154,169.3515343769593,157.56146611132192,163.4565002441406,0.3483490741055878,0.965024935612654
2023-04-24,163.12155151367188,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600,163.71050033569335,156.85840026855467,164.73114268063946,161.91636830460936,0.595190205448144,-0.6986501382196575,-0.7264378649006347,169.4597762393736,157.9612244320131,163.71050033569335,0.3435230724727129,1.1330547056774531
2023-04-25,161.5823974609375,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100,163.98500061035156,157.1136004638672,164.5832752332274,162.05367467259836,0.5503117431354828,-0.8024200579706657,-0.7613900357373706,169.13564715694622,158.8343540637569,163.98500061035156,0.3412467888588104,0.8842611734761759
2023-04-26,161.572509765625,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800,164.29050064086914,157.31180023193355,164.4566166599364,162.18006873439373,0.5500251607968062,-0.8943435714671522,-0.8113535407645935,168.49739277006316,160.08360851167512,164.29050064086914,0.3337843556808279,0.6472301624624328
2023-04-27,166.160400390625,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300,164.67250061035156,157.61600036621093,165.0648300448861,162.641545395706,0.6430268397155714,-0.8004570426473465,-0.8304742057260588,168.9206742740395,160.42432694666363,164.67250061035156,0.3365696957182493,0.9536337472522788
2023-04-28,167.4134521484375,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55275900,165.03850021362305,157.90300018310546,165.7748550650238,163.16291186089674,0.6634837232628066,-0.6847113999778135,-0.8202585995509905,169.68995972104176,160.38704070620437,165.03850021362305,0.3423002148599918,1.2140622862281591
2023-05-01,167.32460021972656,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900,165.27300033569338,158.2205999755859,166.36179987623407,163.63899219252593,0.6605947164790925,-0.6051487686999228,-0.7950162483515877,170.3486073397411,160.19739333164566,165.27300033569338,0.3490360084155883,0.9057336554400012
2023-05-02,166.28863525390625,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700,165.39150009155276,158.54039978027345,166.69690655468003,164.0020293105709,0.6263281472532419,-0.5970086097453813,-0.7734088336775391,170.66219922954585,160.12080095355967,165.39150009155276,0.3488430293284928,0.6235351521215695
2023-05-03,165.2132110595703,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000,165.48249969482424,158.9197998046875,166.81276661522804,164.25743432076877,0.5919980550444534,-0.6534546964761359,-0.7680570317552655,170.83278125914217,160.13221813050632,165.48249969482424,0.3502454905586131,0.2527468845305781
2023-05-04,163.57537841796875,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400,165.58399963378906,159.257399597168,166.6554168722903,164.37095720709203,0.5431691663775936,-0.796193715046327,-0.792463291960534,170.87336670998187,160.29463255759626,165.58399963378906,0.3364682396449979,-0.197475672102845
2023-05-05,171.25148010253906,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113453200,166.02949981689454,159.74079986572264,167.71920001874082,165.05236832687922,0.6774490384515331,-0.5442883104637355,-0.7618031460417467,172.38470176954084,159.67429786424825,166.02949981689454,0.3415728058009447,0.4002127040257401
2023-05-08,171.18238830566406,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800,166.60299987792968,160.27659973144534,168.6085538620115,165.67811882118446,0.6755248631775039,-0.3429392769067448,-0.6994985407537506,173.48669731410385,159.7193024417555,166.60299987792968,0.3463127600886097,0.0693035193701966
2023-05-09,169.4755401611328,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900,167.15149993896483,160.75359985351562,169.0949308482345,166.12936959535307,0.6280515516574696,-0.2859547633319056,-0.6397049018612747,173.83354572206215,160.4694541558675,167.15149993896483,0.3483354366048498,-0.2012710617527444
2023-05-10,171.2416229248047,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500,167.82449951171876,161.27659973144534,169.78186418828977,166.67978648151905,0.6550624897844188,-0.1399336551149644,-0.5670712839854171,174.22142234442458,161.42757667901293,167.82449951171876,0.3512807622284699,0.0878670865032664
2023-05-11,171.4290771484375,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700,168.23399963378907,161.84539978027345,170.39234662086056,167.20350600140654,0.6579023662568688,-0.0147688643757001,-0.4887991885432887,175.05506195493385,161.4129373126443,168.23399963378907,0.3552610807673963,0.3472065514295521
2023-05-12,170.50035095214844,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45533100,168.60199966430665,162.37859985351562,170.72737134445413,167.60102461791115,0.6235666044678233,-0.0139330879230829,-0.4270315874401151,175.52945354775937,161.67454578085392,168.60199966430665,0.3528884241080935,0.0717091769025552
2023-05-15,170.00634765625,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700,168.94400024414062,162.79940002441407,170.93393072595637,167.93206037393395,0.609061470584937,-0.0891842116689531,-0.3900904366893445,175.84583921887435,162.0421612694069,168.94400024414062,0.3506852429244553,-0.1630928878597316
2023-05-16,170.00634765625,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300,169.2240005493164,163.16420013427734,171.10871174107365,168.23857496284393,0.609061470584937,-0.2042450832248963,-0.3789604251655908,176.15753927573792,162.29046182289488,169.2240005493164,0.3486394318253626,-0.1911518914626963
