Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-03-09,150.52450027465824,144.7933996582031,150.3093958821898,147.97639811504095,0.5576238029420716,-1.8934487692512596,-2.610324589125732,156.35236673357326,144.6966338157432,150.52450027465824,0.4240329138011655,0.8978948882790976
2023-03-10,150.40600051879886,144.7933996582031,150.03102728492982,148.01518343985273,0.5153042105033385,-1.9266865306464434,-2.515237395902442,156.30028894569057,144.51171209190716,150.40600051879886,0.3989637920639518,0.6685935201447328
2023-03-13,150.3790008544922,144.7933996582031,150.09856173658727,148.1970217939898,0.5499734238665509,-1.8785797705468505,-2.430069834016529,156.2665833088824,144.49141840010202,150.3790008544922,0.38119728266366415,0.9215143821239489
2023-03-14,150.31600036621097,144.7933996582031,150.481859367557,148.5224273157602,0.5844226638031376,-1.773575613735612,-2.335236397818484,156.07270760039106,144.5592931320309,150.31600036621097,0.3653361749493549,1.1311322962673176
2023-03-15,150.30550079345704,144.7933996582031,150.86772800226578,148.85335903260494,0.5907878304382754,-1.6823110709820501,-2.238043188316961,156.04078647291144,144.57021511400265,150.30550079345704,0.34996579885548507,1.3391505000905077
2023-03-16,150.33150100708008,145.40899978637694,151.63423232553498,149.37162918600572,0.6339567521241787,-1.530981837898085,-2.1224122218104906,156.16654111252677,144.49646090163338,150.33150100708008,0.34356328465808444,1.5281054430343473
2023-03-17,150.39600067138673,145.98179977416993,152.15204273699112,149.7885455425979,0.6132505149979742,-1.4463375399750626,-2.0123369740465793,156.4139373663189,144.37806397645457,150.39600067138673,0.3382537854410906,1.1894866753377882
2023-03-20,150.63850021362305,146.62939971923828,152.95941983845162,150.35235653177466,0.6481904397160517,-1.3170241359640347,-1.8939317449772042,157.37041937515846,143.90658105208763,150.63850021362305,0.33580816933454616,1.3794469205397628
2023-03-21,151.17850036621093,147.22259979248048,153.93181659858166,151.01366336492444,0.6731039763138569,-1.171470262681067,-1.7649446141288843,158.84865231195184,143.50834842047,151.17850036621093,0.3370053215604822,1.5556826243985726
2023-03-22,151.6245002746582,147.77619995117186,154.53153740357752,151.51857732537852,0.6357117943599331,-1.1120122183567889,-1.6508600279239858,159.76234458652254,143.48665596279386,151.6245002746582,0.3434475808062736,1.2924130252731747
2023-03-23,152.10100021362305,148.34019989013672,155.20822283007038,152.067571055038,0.6515269863752258,-1.0434898925390956,-1.5452004012807983,160.78791922979588,143.41408119745023,152.10100021362305,0.3488327671185491,1.4544553205130037
2023-03-24,152.7779998779297,148.87539978027343,155.9838808562134,152.67367690281299,0.6700394142005643,-0.9625030294701185,-1.4423842788405872,161.7998912091526,143.75610854670677,152.7779998779297,0.35383329726566215,1.5803532367360904
2023-03-27,153.2959999084473,149.3727996826172,156.33712976745701,153.08896000477475,0.6173301948062094,-0.9694208606984588,-1.3645258370555122,162.33310838682925,144.25889143006535,153.2959999084473,0.3593885752697269,1.3890925861326187
2023-03-28,153.80799942016603,149.83059967041015,156.53910886423046,153.42681436712363,0.6010463738290048,-1.003482430471329,-1.312847117312181,162.59793095302504,145.018067887307,153.80799942016603,0.35491548981703913,1.227527629049071
