Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-11-30,0.5354768154188738,0.41685903503770255,0.568632587329537,0.5034108854858943,0.5506205955440627,0.5961899070040886,0.6060581888361263,0.5144982562458964,0.543198454800548,0.5354768154188738,0.3337252339400308,0.6793976647887596
2023-12-01,0.542696287467465,0.42106504756131896,0.5726257092307131,0.5084487215351844,0.5824005136609798,0.5921428248027768,0.604976923548055,0.5136702515967598,0.5575910226710944,0.542696287467465,0.3409696548317124,0.6977791684228476
2023-12-04,0.5494457283106811,0.42462229627212034,0.5732444127871307,0.511635251049438,0.4989145453093421,0.5751893908753425,0.6003522273671277,0.504356718785046,0.578820921418687,0.5494457283106811,0.33255689583102926,0.6803288294665178
2023-12-05,0.5569398277779294,0.4288355942359082,0.5798522979493599,0.5178441496264984,0.592345293310721,0.5829310492264446,0.5983693018783167,0.503435567736294,0.5938171059755152,0.5569398277779294,0.3421025139412471,0.7071253623631385
2023-12-06,0.5624851435543733,0.43378269730575536,0.5837662073173763,0.5226948304549622,0.5464638380510558,0.5795560981877885,0.5960345143403376,0.5025249384369946,0.6051221451615376,0.5624851435543733,0.35217281153962293,0.6905999543124833
2023-12-07,0.5684952121841516,0.4395753785935528,0.5900515307415247,0.5287786520852611,0.587746914402037,0.5857119179766661,0.5955318317462374,0.5053797852168488,0.6138770565526962,0.5684952121841516,0.3623635724386945,0.7096944808192865
2023-12-08,0.5755192804460242,0.44565477624744837,0.5975657437218117,0.535587787536471,0.6155751436914019,0.5962211376365689,0.597460266287039,0.5076446138220709,0.6250847340353748,0.5755192804460242,0.3753116146909578,0.7311734050391401
2023-12-11,0.5790999694169865,0.4509930759399064,0.6000659008421652,0.5398264254520357,0.5138786824373652,0.5863288697978203,0.5968092518307555,0.5093463612618623,0.6302999471965683,0.5790999694169865,0.36858183615172396,0.7066631382176077
2023-12-12,0.5843336931933782,0.456085969380463,0.6045145396466945,0.5450005647640972,0.547271921882378,0.5847949473642724,0.5959482694437371,0.5094119416584756,0.6401275894664455,0.5843336931933782,0.36746435739146643,0.7278567165475681
2023-12-13,0.5898895737324577,0.46229657910951755,0.6132347035021877,0.5524455228058666,0.608752517974662,0.6000917043923019,0.5986517739773853,0.5220117488644945,0.6391525732412408,0.5898895737324577,0.3780798497107421,0.7561717963237636
2023-12-14,0.5952236426075055,0.46823747554047895,0.62084202965823,0.5594614938732442,0.6113755624567349,0.6099001627427117,0.60298975365399,0.5327436677529735,0.6394590601410977,0.5952236426075055,0.39277398807329705,0.7830500519615067
2023-12-15,0.5993747078824999,0.4737434367545751,0.626455561181706,0.5655167818824361,0.5887335422508652,0.6111791468827574,0.6067437717412605,0.541208887646318,0.6395942843430834,0.5993747078824999,0.40641854512424086,0.7313546268262942
2023-12-18,0.6026490832054515,0.4782142944933603,0.6286436252590224,0.5697515640645944,0.5205788281693272,0.5989574699198292,0.607036641927905,0.5448730107809695,0.6424442585041588,0.6026490832054515,0.39858494242044795,0.7089323921275904
2023-12-19,0.6055484940696426,0.4825758113079152,0.6320962156925173,0.5745301358541449,0.5445630932692438,0.5925899571905465,0.6058588444851396,0.5504412173428929,0.6428523709920696,0.6055484940696426,0.3925922320606435,0.7253067418043995
